source,task,ctx,trial_or_sample,policy,budget,sal_ms,gen_ms,tokens_per_sec,vram_sal_mb,vram_gen_mb
ruler,niah_multikey,4096,12,KiaOmni_σ8,98,3853.8,6300.2,15.56,4975.5,4611.1
ruler,niah_multikey,4096,12,KiaOmni_σ8,128,3853.8,2681.2,15.29,4975.5,4617.8
ruler,niah_multikey,4096,12,KiaOmni_σ8,256,3853.8,2972.2,15.14,4975.5,4646.1
ruler,niah_multikey,4096,12,KiaOmni_σ8,512,3853.8,3002.4,14.99,4975.5,4702.9
ruler,niah_multikey,4096,12,KiaOmni_Gaussian,98,3853.8,6307.6,15.54,4975.5,4611.1
ruler,niah_multikey,4096,12,KiaOmni_Gaussian,128,3853.8,2802.4,15.34,4975.5,4617.8
ruler,niah_multikey,4096,12,KiaOmni_Gaussian,256,3853.8,2992.7,15.04,4975.5,4646.1
ruler,niah_multikey,4096,12,KiaOmni_Gaussian,512,3853.8,3025.8,14.87,4975.5,4702.9
ruler,niah_multikey,4096,13,FullContext,98,3825.6,4012.5,9.97,4974.0,5525.6
ruler,niah_multikey,4096,13,FullContext,128,3825.6,4012.5,9.97,4974.0,5525.6
ruler,niah_multikey,4096,13,FullContext,256,3825.6,4012.5,9.97,4974.0,5525.6
ruler,niah_multikey,4096,13,FullContext,512,3825.6,4012.5,9.97,4974.0,5525.6
ruler,niah_multikey,4096,13,BlockSal,98,3825.6,2210.4,15.38,4974.0,4610.7
ruler,niah_multikey,4096,13,BlockSal,128,3825.6,2594.8,15.42,4974.0,4617.8
ruler,niah_multikey,4096,13,BlockSal,256,3825.6,6296.9,15.56,4974.0,4646.1
ruler,niah_multikey,4096,13,BlockSal,512,3825.6,2693.9,14.85,4974.0,4702.9
ruler,niah_multikey,4096,13,SnapKV,98,3825.6,6301.0,15.55,4974.0,4600.2
ruler,niah_multikey,4096,13,SnapKV,128,3825.6,6234.2,15.72,4974.0,4601.8
ruler,niah_multikey,4096,13,SnapKV,256,3825.6,2168.2,15.22,4974.0,4611.3
ruler,niah_multikey,4096,13,SnapKV,512,3825.6,1965.3,15.77,4974.0,4624.9
ruler,niah_multikey,4096,13,AdaSnapKV,98,3825.6,6202.2,15.8,4974.0,4620.7
ruler,niah_multikey,4096,13,AdaSnapKV,128,3825.6,2014.5,15.39,4974.0,4630.2
ruler,niah_multikey,4096,13,AdaSnapKV,256,3825.6,2188.8,15.08,4974.0,4671.2
ruler,niah_multikey,4096,13,AdaSnapKV,512,3825.6,2700.2,14.44,4974.0,4753.0
ruler,niah_multikey,4096,13,H2O,98,3825.6,6236.0,15.72,4974.0,4611.1
ruler,niah_multikey,4096,13,H2O,128,3825.6,6252.9,15.67,4974.0,4617.8
ruler,niah_multikey,4096,13,H2O,256,3825.6,6261.9,15.65,4974.0,4646.1
ruler,niah_multikey,4096,13,H2O,512,3825.6,2344.6,14.93,4974.0,4702.9
ruler,niah_multikey,4096,13,KiaOmni_σ8,98,3825.6,6251.3,15.68,4974.0,4611.1
ruler,niah_multikey,4096,13,KiaOmni_σ8,128,3825.6,3419.7,15.5,4974.0,4617.8
ruler,niah_multikey,4096,13,KiaOmni_σ8,256,3825.6,6288.6,15.58,4974.0,4646.1
ruler,niah_multikey,4096,13,KiaOmni_σ8,512,3825.6,2664.7,15.01,4974.0,4702.9
ruler,niah_multikey,4096,13,KiaOmni_Gaussian,98,3825.6,6237.5,15.71,4974.0,4611.1
ruler,niah_multikey,4096,13,KiaOmni_Gaussian,128,3825.6,2620.3,15.27,4974.0,4617.8
ruler,niah_multikey,4096,13,KiaOmni_Gaussian,256,3825.6,6248.6,15.68,4974.0,4646.1
ruler,niah_multikey,4096,13,KiaOmni_Gaussian,512,3825.6,2678.1,14.94,4974.0,4702.9
ruler,niah_multikey,4096,14,FullContext,98,3834.0,4063.4,10.09,4974.4,5526.6
ruler,niah_multikey,4096,14,FullContext,128,3834.0,4063.4,10.09,4974.4,5526.6
ruler,niah_multikey,4096,14,FullContext,256,3834.0,4063.4,10.09,4974.4,5526.6
ruler,niah_multikey,4096,14,FullContext,512,3834.0,4063.4,10.09,4974.4,5526.6
ruler,niah_multikey,4096,14,BlockSal,98,3834.0,2199.3,15.46,4974.4,4610.7
ruler,niah_multikey,4096,14,BlockSal,128,3834.0,2499.3,15.2,4974.4,4617.8
ruler,niah_multikey,4096,14,BlockSal,256,3834.0,2707.7,15.14,4974.4,4646.1
ruler,niah_multikey,4096,14,BlockSal,512,3834.0,2754.4,14.89,4974.4,4702.9
ruler,niah_multikey,4096,14,SnapKV,98,3834.0,6244.9,15.69,4974.4,4600.2
ruler,niah_multikey,4096,14,SnapKV,128,3834.0,6211.8,15.78,4974.4,4601.8
ruler,niah_multikey,4096,14,SnapKV,256,3834.0,1642.9,15.22,4974.4,4613.1
ruler,niah_multikey,4096,14,SnapKV,512,3834.0,2085.1,15.35,4974.4,4625.5
ruler,niah_multikey,4096,14,AdaSnapKV,98,3834.0,2150.2,15.35,4974.4,4620.7
ruler,niah_multikey,4096,14,AdaSnapKV,128,3834.0,2170.9,15.2,4974.4,4630.4
ruler,niah_multikey,4096,14,AdaSnapKV,256,3834.0,2362.7,15.24,4974.4,4671.4
ruler,niah_multikey,4096,14,AdaSnapKV,512,3834.0,2841.7,14.43,4974.4,4753.7
ruler,niah_multikey,4096,14,H2O,98,3834.0,6278.9,15.61,4974.4,4611.1
ruler,niah_multikey,4096,14,H2O,128,3834.0,2031.0,15.26,4974.4,4617.8
ruler,niah_multikey,4096,14,H2O,256,3834.0,2230.9,15.24,4974.4,4646.1
ruler,niah_multikey,4096,14,H2O,512,3834.0,2451.5,15.09,4974.4,4702.9
ruler,niah_multikey,4096,14,KiaOmni_σ8,98,3834.0,2661.8,15.4,4974.4,4611.1
ruler,niah_multikey,4096,14,KiaOmni_σ8,128,3834.0,2596.8,15.4,4974.4,4617.8
ruler,niah_multikey,4096,14,KiaOmni_σ8,256,3834.0,2680.8,15.29,4974.4,4646.1
ruler,niah_multikey,4096,14,KiaOmni_σ8,512,3834.0,2729.3,15.02,4974.4,4702.9
ruler,niah_multikey,4096,14,KiaOmni_Gaussian,98,3834.0,6253.4,15.67,4974.4,4611.1
ruler,niah_multikey,4096,14,KiaOmni_Gaussian,128,3834.0,2667.2,15.37,4974.4,4617.8
ruler,niah_multikey,4096,14,KiaOmni_Gaussian,256,3834.0,2658.8,15.42,4974.4,4646.1
ruler,niah_multikey,4096,14,KiaOmni_Gaussian,512,3834.0,2761.0,14.85,4974.4,4702.9
ruler,niah_multikey,8192,0,FullContext,98,7617.1,5802.0,7.41,5464.9,6556.0
ruler,niah_multikey,8192,0,FullContext,128,7617.1,5802.0,7.41,5464.9,6556.0
ruler,niah_multikey,8192,0,FullContext,256,7617.1,5802.0,7.41,5464.9,6556.0
ruler,niah_multikey,8192,0,FullContext,512,7617.1,5802.0,7.41,5464.9,6556.0
ruler,niah_multikey,8192,0,BlockSal,98,7617.1,2270.2,15.42,5464.9,4610.7
ruler,niah_multikey,8192,0,BlockSal,128,7617.1,6333.5,15.47,5464.9,4617.8
ruler,niah_multikey,8192,0,BlockSal,256,7617.1,2787.7,15.42,5464.9,4646.2
ruler,niah_multikey,8192,0,BlockSal,512,7617.1,2865.4,15.01,5464.9,4702.9
ruler,niah_multikey,8192,0,SnapKV,98,7617.1,6239.9,15.71,5464.9,4600.3
ruler,niah_multikey,8192,0,SnapKV,128,7617.1,4880.3,15.57,5464.9,4601.8
ruler,niah_multikey,8192,0,SnapKV,256,7617.1,6267.1,15.64,5464.9,4614.5
ruler,niah_multikey,8192,0,SnapKV,512,7617.1,1723.2,14.51,5464.9,4622.0
ruler,niah_multikey,8192,0,AdaSnapKV,98,7617.1,2101.4,14.75,5464.9,4620.9
ruler,niah_multikey,8192,0,AdaSnapKV,128,7617.1,2239.7,15.18,5464.9,4630.4
ruler,niah_multikey,8192,0,AdaSnapKV,256,7617.1,2511.6,15.13,5464.9,4671.7
ruler,niah_multikey,8192,0,AdaSnapKV,512,7617.1,2695.8,14.47,5464.9,4753.9
ruler,niah_multikey,8192,0,H2O,98,7617.1,5995.6,15.51,5464.9,4611.1
ruler,niah_multikey,8192,0,H2O,128,7617.1,1943.2,14.92,5464.9,4617.8
ruler,niah_multikey,8192,0,H2O,256,7617.1,2282.5,15.33,5464.9,4646.2
ruler,niah_multikey,8192,0,H2O,512,7617.1,2637.5,14.79,5464.9,4702.9
ruler,niah_multikey,8192,0,KiaOmni_σ8,98,7617.1,5543.7,15.51,5464.9,4611.1
ruler,niah_multikey,8192,0,KiaOmni_σ8,128,7617.1,2593.1,15.43,5464.9,4617.8
ruler,niah_multikey,8192,0,KiaOmni_σ8,256,7617.1,2809.0,15.31,5464.9,4646.2
ruler,niah_multikey,8192,0,KiaOmni_σ8,512,7617.1,2867.7,14.99,5464.9,4702.9
ruler,niah_multikey,8192,0,KiaOmni_Gaussian,98,7617.1,6250.6,15.68,5464.9,4611.1
ruler,niah_multikey,8192,0,KiaOmni_Gaussian,128,7617.1,6238.7,15.71,5464.9,4617.8
ruler,niah_multikey,8192,0,KiaOmni_Gaussian,256,7617.1,2817.7,15.26,5464.9,4646.2
ruler,niah_multikey,8192,0,KiaOmni_Gaussian,512,7617.1,2907.9,14.79,5464.9,4702.9
ruler,niah_multikey,8192,1,FullContext,98,7617.7,5832.3,7.37,5464.6,6555.2
ruler,niah_multikey,8192,1,FullContext,128,7617.7,5832.3,7.37,5464.6,6555.2
ruler,niah_multikey,8192,1,FullContext,256,7617.7,5832.3,7.37,5464.6,6555.2
ruler,niah_multikey,8192,1,FullContext,512,7617.7,5832.3,7.37,5464.6,6555.2
ruler,niah_multikey,8192,1,BlockSal,98,7617.7,6267.2,15.64,5464.6,4610.7
ruler,niah_multikey,8192,1,BlockSal,128,7617.7,6283.7,15.6,5464.6,4617.8
ruler,niah_multikey,8192,1,BlockSal,256,7617.7,2811.1,15.3,5464.6,4646.2
ruler,niah_multikey,8192,1,BlockSal,512,7617.7,2873.6,14.96,5464.6,4702.9
ruler,niah_multikey,8192,1,SnapKV,98,7617.7,6196.1,15.82,5464.6,4600.3
ruler,niah_multikey,8192,1,SnapKV,128,7617.7,4326.7,15.49,5464.6,4602.1
ruler,niah_multikey,8192,1,SnapKV,256,7617.7,6282.1,15.6,5464.6,4615.6
ruler,niah_multikey,8192,1,SnapKV,512,7617.7,6313.7,15.52,5464.6,4622.7
ruler,niah_multikey,8192,1,AdaSnapKV,98,7617.7,6349.2,15.44,5464.6,4620.7
ruler,niah_multikey,8192,1,AdaSnapKV,128,7617.7,6313.3,15.52,5464.6,4630.2
ruler,niah_multikey,8192,1,AdaSnapKV,256,7617.7,2554.8,14.87,5464.6,4671.2
ruler,niah_multikey,8192,1,AdaSnapKV,512,7617.7,2949.9,14.58,5464.6,4753.1
ruler,niah_multikey,8192,1,H2O,98,7617.7,4232.6,15.59,5464.6,4611.1
ruler,niah_multikey,8192,1,H2O,128,7617.7,6219.8,15.76,5464.6,4617.8
ruler,niah_multikey,8192,1,H2O,256,7617.7,2431.6,15.22,5464.6,4646.2
ruler,niah_multikey,8192,1,H2O,512,7617.7,6308.8,15.53,5464.6,4702.9
ruler,niah_multikey,8192,1,KiaOmni_σ8,98,7617.7,6265.0,15.64,5464.6,4611.1
ruler,niah_multikey,8192,1,KiaOmni_σ8,128,7617.7,6291.6,15.58,5464.6,4617.8
ruler,niah_multikey,8192,1,KiaOmni_σ8,256,7617.7,6247.4,15.69,5464.6,4646.2
ruler,niah_multikey,8192,1,KiaOmni_σ8,512,7617.7,2864.3,15.01,5464.6,4702.9
ruler,niah_multikey,8192,1,KiaOmni_Gaussian,98,7617.7,4046.9,15.57,5464.6,4611.1
ruler,niah_multikey,8192,1,KiaOmni_Gaussian,128,7617.7,6224.1,15.75,5464.6,4617.8
ruler,niah_multikey,8192,1,KiaOmni_Gaussian,256,7617.7,2777.9,15.48,5464.6,4646.2
ruler,niah_multikey,8192,1,KiaOmni_Gaussian,512,7617.7,2854.3,15.06,5464.6,4702.9
ruler,niah_multikey,8192,2,FullContext,98,7700.7,5837.4,7.37,5464.9,6556.0
ruler,niah_multikey,8192,2,FullContext,128,7700.7,5837.4,7.37,5464.9,6556.0
ruler,niah_multikey,8192,2,FullContext,256,7700.7,5837.4,7.37,5464.9,6556.0
ruler,niah_multikey,8192,2,FullContext,512,7700.7,5837.4,7.37,5464.9,6556.0
ruler,niah_multikey,8192,2,BlockSal,98,7700.7,6226.4,15.74,5464.9,4610.7
ruler,niah_multikey,8192,2,BlockSal,128,7700.7,3122.6,15.37,5464.9,4617.8
ruler,niah_multikey,8192,2,BlockSal,256,7700.7,6303.7,15.55,5464.9,4646.2
ruler,niah_multikey,8192,2,BlockSal,512,7700.7,2875.8,14.95,5464.9,4702.9
ruler,niah_multikey,8192,2,SnapKV,98,7700.7,5620.8,15.66,5464.9,4600.3
ruler,niah_multikey,8192,2,SnapKV,128,7700.7,6220.6,15.91,5464.9,4602.1
ruler,niah_multikey,8192,2,SnapKV,256,7700.7,3254.1,15.37,5464.9,4614.9
ruler,niah_multikey,8192,2,SnapKV,512,7700.7,6251.1,15.68,5464.9,4627.1
ruler,niah_multikey,8192,2,AdaSnapKV,98,7700.7,6265.0,15.48,5464.9,4620.7
ruler,niah_multikey,8192,2,AdaSnapKV,128,7700.7,6288.8,15.58,5464.9,4630.2
ruler,niah_multikey,8192,2,AdaSnapKV,256,7700.7,2599.3,15.0,5464.9,4671.0
ruler,niah_multikey,8192,2,AdaSnapKV,512,7700.7,2835.1,14.46,5464.9,4752.8
ruler,niah_multikey,8192,2,H2O,98,7700.7,6272.4,15.62,5464.9,4611.1
ruler,niah_multikey,8192,2,H2O,128,7700.7,2264.7,15.01,5464.9,4617.8
ruler,niah_multikey,8192,2,H2O,256,7700.7,2510.8,15.53,5464.9,4646.2
ruler,niah_multikey,8192,2,H2O,512,7700.7,2683.4,14.91,5464.9,4702.9
ruler,niah_multikey,8192,2,KiaOmni_σ8,98,7700.7,2901.7,15.51,5464.9,4611.1
ruler,niah_multikey,8192,2,KiaOmni_σ8,128,7700.7,6220.3,15.75,5464.9,4617.8
ruler,niah_multikey,8192,2,KiaOmni_σ8,256,7700.7,6318.5,15.51,5464.9,4646.2
ruler,niah_multikey,8192,2,KiaOmni_σ8,512,7700.7,2860.0,15.03,5464.9,4702.9
ruler,niah_multikey,8192,2,KiaOmni_Gaussian,98,7700.7,5181.1,15.63,5464.9,4611.1
ruler,niah_multikey,8192,2,KiaOmni_Gaussian,128,7700.7,6214.8,15.77,5464.9,4617.8
ruler,niah_multikey,8192,2,KiaOmni_Gaussian,256,7700.7,2782.5,15.45,5464.9,4646.2
ruler,niah_multikey,8192,2,KiaOmni_Gaussian,512,7700.7,2914.0,14.76,5464.9,4702.9
ruler,niah_multikey,8192,3,FullContext,98,7730.2,5867.9,7.5,5464.8,6555.7
ruler,niah_multikey,8192,3,FullContext,128,7730.2,5867.9,7.5,5464.8,6555.7
ruler,niah_multikey,8192,3,FullContext,256,7730.2,5867.9,7.5,5464.8,6555.7
ruler,niah_multikey,8192,3,FullContext,512,7730.2,5867.9,7.5,5464.8,6555.7
ruler,niah_multikey,8192,3,BlockSal,98,7730.2,6261.0,15.65,5464.8,4610.7
ruler,niah_multikey,8192,3,BlockSal,128,7730.2,6255.8,15.67,5464.8,4617.8
ruler,niah_multikey,8192,3,BlockSal,256,7730.2,2902.9,15.16,5464.8,4646.2
ruler,niah_multikey,8192,3,BlockSal,512,7730.2,2914.8,15.1,5464.8,4702.9
ruler,niah_multikey,8192,3,SnapKV,98,7730.2,6271.5,15.63,5464.8,4600.3
ruler,niah_multikey,8192,3,SnapKV,128,7730.2,4523.6,15.47,5464.8,4601.6
ruler,niah_multikey,8192,3,SnapKV,256,7730.2,6254.2,15.51,5464.8,4613.1
ruler,niah_multikey,8192,3,SnapKV,512,7730.2,6269.2,15.47,5464.8,4624.0
ruler,niah_multikey,8192,3,AdaSnapKV,98,7730.2,5357.4,15.49,5464.8,4620.5
ruler,niah_multikey,8192,3,AdaSnapKV,128,7730.2,6217.8,15.76,5464.8,4630.0
ruler,niah_multikey,8192,3,AdaSnapKV,256,7730.2,2416.6,15.31,5464.8,4670.8
ruler,niah_multikey,8192,3,AdaSnapKV,512,7730.2,6369.6,15.39,5464.8,4752.4
ruler,niah_multikey,8192,3,H2O,98,7730.2,2512.7,15.12,5464.8,4611.1
ruler,niah_multikey,8192,3,H2O,128,7730.2,5223.7,15.51,5464.8,4617.8
ruler,niah_multikey,8192,3,H2O,256,7730.2,6275.8,15.62,5464.8,4646.2
ruler,niah_multikey,8192,3,H2O,512,7730.2,2538.4,14.58,5464.8,4702.9
ruler,niah_multikey,8192,3,KiaOmni_σ8,98,7730.2,6228.4,15.73,5464.8,4611.1
ruler,niah_multikey,8192,3,KiaOmni_σ8,128,7730.2,6226.9,15.74,5464.8,4617.8
ruler,niah_multikey,8192,3,KiaOmni_σ8,256,7730.2,2858.6,15.39,5464.8,4646.2
ruler,niah_multikey,8192,3,KiaOmni_σ8,512,7730.2,2943.3,14.95,5464.8,4702.9
ruler,niah_multikey,8192,3,KiaOmni_Gaussian,98,7730.2,4633.4,15.54,5464.8,4611.1
ruler,niah_multikey,8192,3,KiaOmni_Gaussian,128,7730.2,6238.5,15.71,5464.8,4617.8
ruler,niah_multikey,8192,3,KiaOmni_Gaussian,256,7730.2,6231.0,15.73,5464.8,4646.2
ruler,niah_multikey,8192,3,KiaOmni_Gaussian,512,7730.2,2907.8,15.13,5464.8,4702.9
ruler,niah_multikey,8192,4,FullContext,98,7683.5,6005.9,7.66,5465.2,6556.5
ruler,niah_multikey,8192,4,FullContext,128,7683.5,6005.9,7.66,5465.2,6556.5
ruler,niah_multikey,8192,4,FullContext,256,7683.5,6005.9,7.66,5465.2,6556.5
ruler,niah_multikey,8192,4,FullContext,512,7683.5,6005.9,7.66,5465.2,6556.5
ruler,niah_multikey,8192,4,BlockSal,98,7683.5,6225.5,15.74,5465.2,4610.7
ruler,niah_multikey,8192,4,BlockSal,128,7683.5,2411.6,15.34,5465.2,4617.8
ruler,niah_multikey,8192,4,BlockSal,256,7683.5,3012.5,15.27,5465.2,4646.2
ruler,niah_multikey,8192,4,BlockSal,512,7683.5,3028.4,15.19,5465.2,4702.9
ruler,niah_multikey,8192,4,SnapKV,98,7683.5,6215.8,15.77,5465.2,4600.3
ruler,niah_multikey,8192,4,SnapKV,128,7683.5,6193.8,15.82,5465.2,4602.1
ruler,niah_multikey,8192,4,SnapKV,256,7683.5,6251.4,15.68,5465.2,4611.8
ruler,niah_multikey,8192,4,SnapKV,512,7683.5,6261.8,15.65,5465.2,4620.5
ruler,niah_multikey,8192,4,AdaSnapKV,98,7683.5,6290.2,15.58,5465.2,4620.7
ruler,niah_multikey,8192,4,AdaSnapKV,128,7683.5,6243.7,15.54,5465.2,4630.2
ruler,niah_multikey,8192,4,AdaSnapKV,256,7683.5,2582.8,14.71,5465.2,4671.0
ruler,niah_multikey,8192,4,AdaSnapKV,512,7683.5,3092.9,14.23,5465.2,4752.8
ruler,niah_multikey,8192,4,H2O,98,7683.5,6245.7,15.69,5465.2,4611.1
ruler,niah_multikey,8192,4,H2O,128,7683.5,6277.6,15.61,5465.2,4617.8
ruler,niah_multikey,8192,4,H2O,256,7683.5,2503.7,15.18,5465.2,4646.2
ruler,niah_multikey,8192,4,H2O,512,7683.5,2801.8,14.63,5465.2,4702.9
ruler,niah_multikey,8192,4,KiaOmni_σ8,98,7683.5,6271.2,15.63,5465.2,4611.1
ruler,niah_multikey,8192,4,KiaOmni_σ8,128,7683.5,6241.5,15.7,5465.2,4617.8
ruler,niah_multikey,8192,4,KiaOmni_σ8,256,7683.5,3025.5,15.2,5465.2,4646.2
ruler,niah_multikey,8192,4,KiaOmni_σ8,512,7683.5,3066.6,15.0,5465.2,4702.9
ruler,niah_multikey,8192,4,KiaOmni_Gaussian,98,7683.5,4505.7,15.54,5465.2,4611.1
ruler,niah_multikey,8192,4,KiaOmni_Gaussian,128,7683.5,6242.9,15.7,5465.2,4617.8
ruler,niah_multikey,8192,4,KiaOmni_Gaussian,256,7683.5,2979.4,15.44,5465.2,4646.2
ruler,niah_multikey,8192,4,KiaOmni_Gaussian,512,7683.5,3062.5,15.02,5465.2,4702.9
ruler,niah_multikey,8192,5,FullContext,98,7616.8,5565.0,7.19,5464.5,6555.0
ruler,niah_multikey,8192,5,FullContext,128,7616.8,5565.0,7.19,5464.5,6555.0
ruler,niah_multikey,8192,5,FullContext,256,7616.8,5565.0,7.19,5464.5,6555.0
ruler,niah_multikey,8192,5,FullContext,512,7616.8,5565.0,7.19,5464.5,6555.0
ruler,niah_multikey,8192,5,BlockSal,98,7616.8,2967.6,15.5,5464.5,4610.7
ruler,niah_multikey,8192,5,BlockSal,128,7616.8,3063.4,15.34,5464.5,4617.8
ruler,niah_multikey,8192,5,BlockSal,256,7616.8,2615.2,15.3,5464.5,4646.2
ruler,niah_multikey,8192,5,BlockSal,512,7616.8,2653.7,15.07,5464.5,4702.9
ruler,niah_multikey,8192,5,SnapKV,98,7616.8,6229.4,15.73,5464.5,4600.3
ruler,niah_multikey,8192,5,SnapKV,128,7616.8,5276.8,15.54,5464.5,4601.8
ruler,niah_multikey,8192,5,SnapKV,256,7616.8,3057.2,15.37,5464.5,4612.7
ruler,niah_multikey,8192,5,SnapKV,512,7616.8,1579.0,15.2,5464.5,4622.7
ruler,niah_multikey,8192,5,AdaSnapKV,98,7616.8,6280.8,15.44,5464.5,4620.5
ruler,niah_multikey,8192,5,AdaSnapKV,128,7616.8,6255.0,15.51,5464.5,4630.0
ruler,niah_multikey,8192,5,AdaSnapKV,256,7616.8,2437.1,15.18,5464.5,4670.6
ruler,niah_multikey,8192,5,AdaSnapKV,512,7616.8,2743.1,14.58,5464.5,4751.7
ruler,niah_multikey,8192,5,H2O,98,7616.8,6237.2,15.71,5464.5,4611.1
ruler,niah_multikey,8192,5,H2O,128,7616.8,6223.3,15.75,5464.5,4617.8
ruler,niah_multikey,8192,5,H2O,256,7616.8,2373.3,14.75,5464.5,4646.2
ruler,niah_multikey,8192,5,H2O,512,7616.8,2634.3,14.8,5464.5,4702.9
ruler,niah_multikey,8192,5,KiaOmni_σ8,98,7616.8,5546.6,15.5,5464.5,4611.1
ruler,niah_multikey,8192,5,KiaOmni_σ8,128,7616.8,6193.6,15.82,5464.5,4617.8
ruler,niah_multikey,8192,5,KiaOmni_σ8,256,7616.8,6266.8,15.64,5464.5,4646.2
ruler,niah_multikey,8192,5,KiaOmni_σ8,512,7616.8,2648.2,15.1,5464.5,4702.9
ruler,niah_multikey,8192,5,KiaOmni_Gaussian,98,7616.8,6332.0,15.48,5464.5,4611.1
ruler,niah_multikey,8192,5,KiaOmni_Gaussian,128,7616.8,6332.0,15.48,5464.5,4617.8
ruler,niah_multikey,8192,5,KiaOmni_Gaussian,256,7616.8,6306.5,15.54,5464.5,4646.2
ruler,niah_multikey,8192,5,KiaOmni_Gaussian,512,7616.8,2664.8,15.01,5464.5,4702.9
ruler,niah_multikey,8192,6,FullContext,98,7645.7,5893.8,7.47,5464.9,6556.0
ruler,niah_multikey,8192,6,FullContext,128,7645.7,5893.8,7.47,5464.9,6556.0
ruler,niah_multikey,8192,6,FullContext,256,7645.7,5893.8,7.47,5464.9,6556.0
ruler,niah_multikey,8192,6,FullContext,512,7645.7,5893.8,7.47,5464.9,6556.0
ruler,niah_multikey,8192,6,BlockSal,98,7645.7,6274.6,15.62,5464.9,4610.7
ruler,niah_multikey,8192,6,BlockSal,128,7645.7,6235.4,15.72,5464.9,4617.8
ruler,niah_multikey,8192,6,BlockSal,256,7645.7,6269.9,15.63,5464.9,4646.2
ruler,niah_multikey,8192,6,BlockSal,512,7645.7,2932.4,15.0,5464.9,4702.9
ruler,niah_multikey,8192,6,SnapKV,98,7645.7,6261.7,15.65,5464.9,4600.3
ruler,niah_multikey,8192,6,SnapKV,128,7645.7,6252.7,15.67,5464.9,4601.8
ruler,niah_multikey,8192,6,SnapKV,256,7645.7,2853.9,15.42,5464.9,4612.9
ruler,niah_multikey,8192,6,SnapKV,512,7645.7,5559.4,15.29,5464.9,4624.5
ruler,niah_multikey,8192,6,AdaSnapKV,98,7645.7,2075.5,15.42,5464.9,4620.9
ruler,niah_multikey,8192,6,AdaSnapKV,128,7645.7,2169.1,15.21,5464.9,4630.4
ruler,niah_multikey,8192,6,AdaSnapKV,256,7645.7,2420.1,14.88,5464.9,4671.7
ruler,niah_multikey,8192,6,AdaSnapKV,512,7645.7,2825.9,14.51,5464.9,4753.9
ruler,niah_multikey,8192,6,H2O,98,7645.7,6329.3,15.48,5464.9,4611.1
ruler,niah_multikey,8192,6,H2O,128,7645.7,2114.8,15.13,5464.9,4617.8
ruler,niah_multikey,8192,6,H2O,256,7645.7,2238.9,15.19,5464.9,4646.2
ruler,niah_multikey,8192,6,H2O,512,7645.7,2509.1,14.75,5464.9,4702.9
ruler,niah_multikey,8192,6,KiaOmni_σ8,98,7645.7,2663.4,15.39,5464.9,4611.1
ruler,niah_multikey,8192,6,KiaOmni_σ8,128,7645.7,6277.2,15.61,5464.9,4617.8
ruler,niah_multikey,8192,6,KiaOmni_σ8,256,7645.7,6290.8,15.58,5464.9,4646.2
ruler,niah_multikey,8192,6,KiaOmni_σ8,512,7645.7,2948.9,14.92,5464.9,4702.9
ruler,niah_multikey,8192,6,KiaOmni_Gaussian,98,7645.7,6234.7,15.72,5464.9,4611.1
ruler,niah_multikey,8192,6,KiaOmni_Gaussian,128,7645.7,6331.8,15.48,5464.9,4617.8
ruler,niah_multikey,8192,6,KiaOmni_Gaussian,256,7645.7,2870.6,15.33,5464.9,4646.2
ruler,niah_multikey,8192,6,KiaOmni_Gaussian,512,7645.7,2938.4,14.97,5464.9,4702.9
ruler,niah_multikey,8192,7,FullContext,98,7591.0,5847.0,7.53,5464.6,6555.2
ruler,niah_multikey,8192,7,FullContext,128,7591.0,5847.0,7.53,5464.6,6555.2
ruler,niah_multikey,8192,7,FullContext,256,7591.0,5847.0,7.53,5464.6,6555.2
ruler,niah_multikey,8192,7,FullContext,512,7591.0,5847.0,7.53,5464.6,6555.2
ruler,niah_multikey,8192,7,BlockSal,98,7591.0,6271.5,15.63,5464.6,4610.7
ruler,niah_multikey,8192,7,BlockSal,128,7591.0,6339.9,15.46,5464.6,4617.8
ruler,niah_multikey,8192,7,BlockSal,256,7591.0,2911.0,15.11,5464.6,4646.2
ruler,niah_multikey,8192,7,BlockSal,512,7591.0,2961.3,14.86,5464.6,4702.9
ruler,niah_multikey,8192,7,SnapKV,98,7591.0,6228.1,15.74,5464.6,4600.3
ruler,niah_multikey,8192,7,SnapKV,128,7591.0,6231.6,15.73,5464.6,4602.1
ruler,niah_multikey,8192,7,SnapKV,256,7591.0,6265.6,15.64,5464.6,4611.8
ruler,niah_multikey,8192,7,SnapKV,512,7591.0,1653.2,15.12,5464.6,4623.6
ruler,niah_multikey,8192,7,AdaSnapKV,98,7591.0,6307.0,15.54,5464.6,4620.5
ruler,niah_multikey,8192,7,AdaSnapKV,128,7591.0,2296.8,14.8,5464.6,4630.0
ruler,niah_multikey,8192,7,AdaSnapKV,256,7591.0,2462.8,15.02,5464.6,4670.8
ruler,niah_multikey,8192,7,AdaSnapKV,512,7591.0,2746.1,14.57,5464.6,4752.4
ruler,niah_multikey,8192,7,H2O,98,7591.0,6227.2,15.74,5464.6,4611.1
ruler,niah_multikey,8192,7,H2O,128,7591.0,6328.0,15.49,5464.6,4617.8
ruler,niah_multikey,8192,7,H2O,256,7591.0,2293.4,14.83,5464.6,4646.2
ruler,niah_multikey,8192,7,H2O,512,7591.0,2569.4,14.79,5464.6,4702.9
